Sample in Buffer,Sample in Window,TRIGGER,ila_data[639:0],bram_address[7:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX
485,485,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
486,486,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
487,487,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
488,488,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
489,489,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
490,490,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
491,491,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
492,492,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
493,493,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
494,494,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
495,495,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
496,496,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
497,497,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
498,498,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
499,499,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
500,500,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
501,501,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
502,502,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
503,503,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
504,504,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
505,505,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
506,506,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,00
507,507,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,01
508,508,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,01
509,509,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,01
510,510,0,6700ee54ec81a17dea199505848b7438b5dbf8641706bb8b326a8c2e9e460c418188a1c9a95ecaa0330d6c41f3a6ce9289a5a8b1f1cab26634a4d4820e658a555e004c2f29389e610cd5146937bb8493,01
511,511,0,f6370fe4c5eeaaf7fb088ed14040dccfd3058cf153ba4eaf03909a36dd9468c05ab3e3279f67c1fac1dbc71422b60fc71d37ded274743a22d2528d28d1632e7260e268d9e8858b8061e1c7a0c4bc2713,01
512,512,1,e521aa31ab61488e5191c3a97b0e227bc4b270e1c3973d6c401128169d06a41df4b96838c1d6321920ab6701cd73d8c764c69157310091b2589a1e22bb61ca4177964fcbc5d09280b1cbc33e5090a937,02
513,513,0,47af8e5f340540f2255388abf7c6316001757f67077c0693cdf9522651b0388f0000ac3e6d0997f56ce9cdf169ec653052bc9be11d071129187b4080c61b3cc6df82677514f785276e5ad799a63137be,02
514,514,0,47af8e5f340540f2255388abf7c6316001757f67077c0693cdf9522651b0388f0000ac3e6d0997f56ce9cdf169ec653052bc9be11d071129187b4080c61b3cc6df82677514f785276e5ad799a63137be,02
515,515,0,47af8e5f340540f2255388abf7c6316001757f67077c0693cdf9522651b0388f0000ac3e6d0997f56ce9cdf169ec653052bc9be11d071129187b4080c61b3cc6df82677514f785276e5ad799a63137be,02
516,516,0,80cad1b345862ba75b1e28b06e0eb0034a5b28a112a1084dcc6315dd45888c3e52b8b14eb41057c4764e36257199aa9938ec2e158451ba460c5688de3f03bb3b7339a15c850cdb2b5ef522c8bc18bae0,02
517,517,0,e2368cc1b87dce5a0ff324520a3409c901691157aae11296c52db3923d5a1491b5989e8052f3c879513e1458012b091062029d7e129e47acca36e2f5ad8467cb01025094f31d48910394c66ae96bd824,03
518,518,0,e2368cc1b87df25a0ff365520a3409c92b02863c7cf959e6980e130636b25228210f40d2df108f8f9e51e975c716978919ed155dbf2dcc533c7db49d9626e510c121bc9c1e0d03d3d5c51252b01dd80f,03
519,519,0,e2368cc1b87df25a0ff365520a3409c92b02863c7cf959e6980e130636b25228210f40d2df108f8f9e51e975c716978919ed155dbf2dcc533c7db49d9626e510c121bc9c1e0d03d3d5c51252b01dd80f,03
520,520,0,e2368cc1b87df25a0ff365520a3409c92b02863c7cf959e6980e130636b25228210f40d2df108f8f9e51e975c716978919ed155dbf2dcc533c7db49d9626e510c121bc9c1e0d03d3d5c51252b01dd80f,03
521,521,0,507a3c4f9128141a261f0ede838874df00c98470c1eb4de237a74355368e51771741c2f235e4c546488682473bf410adada8999b966c911b84e06a90b66affc17dec9d53c0f6c3d488a83bc8d34583c8,03
522,522,0,cc894b90f4ba61be02eb0f7b13ea33357fd4116726cb1c76212568da143128f4319ee0459dbd2b69054603e189b17082aa1c04184fc496d38a94aae7fc99e96d5200f1f44d713449ba49d41117d89625,04
523,523,0,cc894b90f4ba61be02eb0f7b13ea33358b48a114634caba578c9141b970faa77c167873db3330db53660e24cf6fe78058d128d16e9bcf21ff3017e7f406addad5200b1f44d713449ba49d4b317d89625,04
524,524,0,cc894b90f4ba61be02eb0f7b13ea33358b48a114634caba578c9141b970faa77c167873db3330db53660e24cf6fe78058d128d16e9bcf21ff3017e7f406addad5200b1f44d713449ba49d4b317d89625,04
525,525,0,cc894b90f4ba61be02eb0f7b13ea33358b48a114634caba578c9141b970faa77c167873db3330db53660e24cf6fe78058d128d16e9bcf21ff3017e7f406addad5200b1f44d713449ba49d4b317d89625,04
526,526,0,48891a2553c5ccb61d8a9a93514933ded3c39349f79124af54d9c88504a3541f0e3826049436c3414cdefd6aa8904914518aab3b2694b86fcac82b73f2ba4420f430c84d8b4616b3ee8f1e73bce258a4,04
527,527,0,820dc12388d056c4261211d0819240cf06ac4611e582f0a790aae857540b162d96c931483782835a7393bedf092d955e6a10594c23e83d638800a23ac28a464fcc99fd0ec8606e838612f9569a884c9d,05
528,528,0,cceb1bbc16f2c4c630e752a0a1724bc9309e984ae5bac74222504a37b1ea6802fb8bc41dfc33701e8d7c6adb63a8cbb9e7bfb1dbb137a34caf946af4b1f3ff9ff81f6716d8c0868e24dc253574966cb6,05
529,529,0,cceb1bbc16f2c4c630e752a0a1724bc9309e984ae5bac74222504a37b1ea6802fb8bc41dfc33701e8d7c6adb63a8cbb9e7bfb1dbb137a34caf946af4b1f3ff9ff81f6716d8c0868e24dc253574966cb6,05
530,530,0,cceb1bbc16f2c4c630e752a0a1724bc9309e984ae5bac74222504a37b1ea6802fb8bc41dfc33701e8d7c6adb63a8cbb9e7bfb1dbb137a34caf946af4b1f3ff9ff81f6716d8c0868e24dc253574966cb6,05
531,531,0,ddd48c04bcac130bdd99c331a80fc1482fbe70d45d65e5e5a3b101de7cae1ee85bf1e88ccf4d08a13453cec448924cf06580341ba35859c1052e8be562b3a9162cc7044ea7c996334ade82505a9aea63,05
532,532,0,c20d4ca75890ff19008f49f086a40afb0e5f59263a5cb3c464c5c46de823155494c07591dcd7c828d598654f0ceac0bfd09f2b925b5dca4e02799a4051202c3241b42b5090d102209a89c2b748b53997,06
533,533,0,4addfceb3545bb3be6f8d5c03c63551dbe77547e9ba20a2027a15dc887da0c60f92e37e61a97b3e9f71934a04a24e0e1ccebedc1fa684c0804ea0dc8c04a7b6ef865d8ea09452e104f8188e9fc52095d,06
534,534,0,4addfceb3545bb3be6f8d5c03c63551dbe77547e9ba20a2027a15dc887da0c60f92e37e61a97b3e9f71934a04a24e0e1ccebedc1fa684c0804ea0dc8c04a7b6ef865d8ea09452e104f8188e9fc52095d,06
535,535,0,4addfceb3545bb3be6f8d5c03c63551dbe77547e9ba20a2027a15dc887da0c60f92e37e61a97b3e9f71934a04a24e0e1ccebedc1fa684c0804ea0dc8c04a7b6ef865d8ea09452e104f8188e9fc52095d,06
536,536,0,8e184e253136bbc2d870a9d630f8aac67d4290fd109e36793df0ba0e940a2781dfeac27415e7c98f5d2fbc9682a5a52f2aa08b88aa88be151eef65340afd3446a778d29b61d04df22411cecc18627481,06
537,537,0,677e3b024a5bcecedd194bd37a89fbfb129b129a0f7ad3d0e8e552e350107e8c130e0e658dfa849d4033c857715e70c03f409d4fb5ab4423167a27411d42c4bd497aa0f450901046420230dd3cb6908a,07
538,538,0,677e39862d5bf2cedd93b2d27b89fbfbe8f57774647a23b3f62c3803a8716a76f5279c5c9fefcdb156f80de9d940d2a3a930ea990dcb1cd9d97348d81cc0e08d7ddcd5c388fa566fde9796c7943f0e61,07
539,539,0,677e39862d5bf2cedd93b2d27b89fbfbe8f57774647a23b3f62c3803a8716a76f5279c5c9fefcdb156f80de9d940d2a3a930ea990dcb1cd9d97348d81cc0e08d7ddcd5c388fa566fde9796c7943f0e61,07
540,540,0,677e39862d5bf2cedd93b2d27b89fbfbe8f57774647a23b3f62c3803a8716a76f5279c5c9fefcdb156f80de9d940d2a3a930ea990dcb1cd9d97348d81cc0e08d7ddcd5c388fa566fde9796c7943f0e61,07
541,541,0,bd5ba2006b5e45682b1453027e0463c9decef492b926c32c01a1205036212690ad08218a90ca80c02d28ff4b6110830c69fd929923ff1e344e938eba47131d02f0f64902d282669c41823c1dea88270a,07
542,542,0,1b4f7f174990e01e0461a739e0392129dc962f670da40024e18222897ba3b17f1568756c71a120494483a10333372b17e2bbec3b417493154120961a4356355c58b4477c560059ca15c7e23164f00788,08
543,543,0,360696a8913875b001b39c0b3629b28ce98d8281d1819751aad63ecd6354d0034cc4db270afcbaa8fb2088a1d02d77467a50398aea4dece27f01e170248c978d1491f0b097c0a03bfd235463e25cf614,08
544,544,0,360696a8913875b001b39c0b3629b28ce98d8281d1819751aad63ecd6354d0034cc4db270afcbaa8fb2088a1d02d77467a50398aea4dece27f01e170248c978d1491f0b097c0a03bfd235463e25cf614,08
545,545,0,360696a8913875b001b39c0b3629b28ce98d8281d1819751aad63ecd6354d0034cc4db270afcbaa8fb2088a1d02d77467a50398aea4dece27f01e170248c978d1491f0b097c0a03bfd235463e25cf614,08
546,546,0,cda06d31c09efcd962898a938e22c3e008a99ed6b76161254833aab62fbf73a7238a8a044a20e50cea1a7b27ee2df70cbabc5562a6cbb774e81ad867629a40b300e51e76095798caad476ace74a7eec9,08
547,547,0,89832d33ebb71ebbd49ecd900ff613aac6d15d1ce72c1b958340ab4804da1ce2450d202262a831018518b388c9a03c955c5a8b6a80f612a0d66994ab8d4f265388288b43365ac1cc389d3c0f8cd078d2,09
548,548,0,89934d3342c36ebad40c6f980ff613bea65c6f8f81a10d15bd2340b908643db4f2c1d5847e1d81cd9a07d3a2e6d707ad44b5d131a38846ea803d47f1cb016af1350aea6f348fc7b512cf4f19d1b5c4e8,09
549,549,0,89934d3342c36ebad40c6f980ff613bea65c6f8f81a10d15bd2340b908643db4f2c1d5847e1d81cd9a07d3a2e6d707ad44b5d131a38846ea803d47f1cb016af1350aea6f348fc7b512cf4f19d1b5c4e8,09
550,550,0,89934d3342c36ebad40c6f980ff613bea65c6f8f81a10d15bd2340b908643db4f2c1d5847e1d81cd9a07d3a2e6d707ad44b5d131a38846ea803d47f1cb016af1350aea6f348fc7b512cf4f19d1b5c4e8,09
551,551,0,066c169046af52e5fc9418e249f8057558519c616b88cc355000ef4fc658b14a2b532422049224c93063de22c647377164241c80dd0f0495f22882185e226d1a831225a6461e4ac8d5db21cbf52928f8,09
552,552,0,2d1302469d600a2efdcf35fc68415439021d5e301a0d0052fc2a18f3ce20689992916d5ee2a9abf6b8163310495810a531c9990dffc3c234139d1f0c91502038c97aca45b2fecf897725c606438b1487,0a
553,553,0,2d13a2469d480a2efdbdb7fc68415939f7a3ec2d906912b0bc9e3019b8f788a07f8a5f763625dac6cb86138f5ee80abbb757bf05fb6b629943e363ae44727f758a4e69c0ce531c31212d8358ac1e4e6a,0a
554,554,0,2d13a2469d480a2efdbdb7fc68415939f7a3ec2d906912b0bc9e3019b8f788a07f8a5f763625dac6cb86138f5ee80abbb757bf05fb6b629943e363ae44727f758a4e69c0ce531c31212d8358ac1e4e6a,0a
555,555,0,2d13a2469d480a2efdbdb7fc68415939f7a3ec2d906912b0bc9e3019b8f788a07f8a5f763625dac6cb86138f5ee80abbb757bf05fb6b629943e363ae44727f758a4e69c0ce531c31212d8358ac1e4e6a,0a
556,556,0,10d644f46b1aa6474615ac89de107d5946b70f70ae235559ac97008f614a838668aad4b574a4c88a94153ede89c5804d19e26862645139987aa87a859e15fc2af84c6b552b9aa4ed6db9afadddfcc14b,0a
557,557,0,df2cb34e3c1820801a849ac49ac58c180cbbc61a5a109bc2a0c48a0b2340e0f25e3d1c69f6b5cc42c88594132df5108507dadc6cbce065e6b0e3d9c25891020f2761bb3250604a204708e180ed3bcb11,0b
558,558,0,db0260e52c1e3981903b2cd850af00e1a7928fcf34f3be62980e398523a39177f7531eaa5428552f2291614abbb6f14267311ea99c1a01f7052275bae548d4634b571ff48955c7fd6c0dad69f2cc0d12,0b
559,559,0,db0260e52c1e3981903b2cd850af00e1a7928fcf34f3be62980e398523a39177f7531eaa5428552f2291614abbb6f14267311ea99c1a01f7052275bae548d4634b571ff48955c7fd6c0dad69f2cc0d12,0b
560,560,0,db0260e52c1e3981903b2cd850af00e1a7928fcf34f3be62980e398523a39177f7531eaa5428552f2291614abbb6f14267311ea99c1a01f7052275bae548d4634b571ff48955c7fd6c0dad69f2cc0d12,0b
561,561,0,8884b8346c0dff2f0f7ba7e170beeae4d0c4f7b71a04610ae474338f49b3f736f884c58053e598e2541ab32469b0311916c484c41225fc19004cd4250057613017688ed41f0610fc5f336891f6f3d4ac,0b
562,562,0,9a4e1d53e138dbde25013b6482128c4003340b89380f0aa468d1562d7e249441150c9c071ad19371470856ffe0a0a14c4160a45d680dcfd22a9b875f0db3cb6004839a73b63a8887ec3cc5d73642f3b8,0c
563,563,0,021e8ac1a349f6dd24efe1440b1284647af05d7c9d43bfa5c66b150661e47e49077c75e7035fcf72d45b4b656b78b6363cf1d551cbf9787f63bfbe0847d7e7d0414c1b24d27f1342afd873bd3c37e2eb,0c
564,564,0,021e8ac1a349f6dd24efe1440b1284647af05d7c9d43bfa5c66b150661e47e49077c75e7035fcf72d45b4b656b78b6363cf1d551cbf9787f63bfbe0847d7e7d0414c1b24d27f1342afd873bd3c37e2eb,0c
565,565,0,021e8ac1a349f6dd24efe1440b1284647af05d7c9d43bfa5c66b150661e47e49077c75e7035fcf72d45b4b656b78b6363cf1d551cbf9787f63bfbe0847d7e7d0414c1b24d27f1342afd873bd3c37e2eb,0c
566,566,0,b0403680e196f82608eebdafa98e9b0045c102b872901f88c11ae28919cc70db1c20ed907de140d085b41a10a74113ebf78c24f26b4d30143456621948850a74d8dc63f3ee946146ad39329fa3e1bd11,0c
567,567,0,8469092f0796c428b008d7c2aa2904eba53a7edec1a31e0c6b52b09f255fe34bd3d10aea2ca8309352930f70f419ab744af0717ff4345fa8f1f89db972e2780e9d6364c2c331cabe661991eaa0d0b085,0d
568,568,0,8a2ba758d13cc6fd9360750d51c1ab9d0ee07e3e9548bc5ddf4434a932069a713540a7e6b1681ba72e05f6000e7ffdb252bed8fe0122d45278cd640ac33233b801a76f762f59029b2c478506982687cc,0d
569,569,0,8a2ba758d13cc6fd9360750d51c1ab9d0ee07e3e9548bc5ddf4434a932069a713540a7e6b1681ba72e05f6000e7ffdb252bed8fe0122d45278cd640ac33233b801a76f762f59029b2c478506982687cc,0d
570,570,0,8a2ba758d13cc6fd9360750d51c1ab9d0ee07e3e9548bc5ddf4434a932069a713540a7e6b1681ba72e05f6000e7ffdb252bed8fe0122d45278cd640ac33233b801a76f762f59029b2c478506982687cc,0d
571,571,0,63e1ae26188691c7e88608c7be174a4842ac08cd1e4c868301833b56be86ea721c7d3014687db8ce409408144661bf0994e084a4819af11d2d8fd4084616959aa09e35d191844ca450a6433e9d37478c,0d
572,572,0,94ca1f59e8404a947a4164771e41ec1eea80de9b1054919391c4c0d0190b99d65fbba76e38d93a5fcbf5b270d3737580f4163fe03782ce9cc6d74bfcce8814ec0225518868301517309b4c06948e15dd,0e
573,573,0,949a3d7eea5c8ed47a8a5277d0816c1e7e155444b0ab479f499d360e49fc8a438decae6c39d1b06d612474affe9a59e34ba1b13d60fd3ca23b1a16fd98574a0d7dd1508117a420d83867366ab2f1b41d,0e
574,574,0,949a3d7eea5c8ed47a8a5277d0816c1e7e155444b0ab479f499d360e49fc8a438decae6c39d1b06d612474affe9a59e34ba1b13d60fd3ca23b1a16fd98574a0d7dd1508117a420d83867366ab2f1b41d,0e
575,575,0,949a3d7eea5c8ed47a8a5277d0816c1e7e155444b0ab479f499d360e49fc8a438decae6c39d1b06d612474affe9a59e34ba1b13d60fd3ca23b1a16fd98574a0d7dd1508117a420d83867366ab2f1b41d,0e
576,576,0,e2042e62a5de1a60ae8f58a37f41d6d4e749b5557c06d84286419244ad92b8314b8229a82a0ba0d00f001186ec08ab4d77d0be9a4281e03a215d12f81e8f108f6017470203d0c0222d442de35d930f88,0e
577,577,0,e08f061d4cb3a4c34e353438d6f85d7a01388235364738cc1c35e5c31def8146812966a0882a5371cc20578e6ac4881ff8872a42eae630c48f949c1d811c0357c9595d8918d0e7cdde55e79e0878cb7c,0f
578,578,0,c181761d656f27b94436db0b43a45cf66adb43682da9316535752e676e5a9207f62fb80de25b4019075f29f62524d6cdc4c86a5ea06aa5c776bc650c30fe1da359dcd9dbc1ad559f3dabcfe76ec1a4b2,0f
579,579,0,c181761d656f27b94436db0b43a45cf66adb43682da9316535752e676e5a9207f62fb80de25b4019075f29f62524d6cdc4c86a5ea06aa5c776bc650c30fe1da359dcd9dbc1ad559f3dabcfe76ec1a4b2,0f
580,580,0,c181761d656f27b94436db0b43a45cf66adb43682da9316535752e676e5a9207f62fb80de25b4019075f29f62524d6cdc4c86a5ea06aa5c776bc650c30fe1da359dcd9dbc1ad559f3dabcfe76ec1a4b2,0f
581,581,0,615d84e3b18c1c27fb7401bb929c4e9daf25f2d8f82fe07a2a351e1981d01c01d82446a992c230e2e574ec1059ec2f25491100077482951f0e3ccd2a52701564c8e424436e784888e95789b52c5d0515,0f
582,582,0,08b7690ee76a396b980938a4605243cb810e7742731f1758a08701f6e60107eca06069343899712c50900dbc5d84a5d811082aabd3813cd89b1926c0e8352e2e1e1e0a01645a747bea2f00fc9c41dda2,10
583,583,0,0a736a88bfe0687b1463f7c9ee1bac7c3c11157faacbdaf9ca9c7725111f073745f22828bfb7c7ea242fc9bfb0d697962adaefb6240a80326358de68218f13c9bf730be0e5f8f39e8fba15a8558d810e,10
584,584,0,0a736a88bfe0687b1463f7c9ee1bac7c3c11157faacbdaf9ca9c7725111f073745f22828bfb7c7ea242fc9bfb0d697962adaefb6240a80326358de68218f13c9bf730be0e5f8f39e8fba15a8558d810e,10
585,585,0,0a736a88bfe0687b1463f7c9ee1bac7c3c11157faacbdaf9ca9c7725111f073745f22828bfb7c7ea242fc9bfb0d697962adaefb6240a80326358de68218f13c9bf730be0e5f8f39e8fba15a8558d810e,10
586,586,0,2320bbea01882b8ad38a2d9853600675c482e495f3592cf984b1579bd8ee688dcc96a23cdbebe2b3120831c61242032f197b27ddb404439b541fa5e893b0625d0c3d5a92e2327be51821933076422f99,10
587,587,0,ff71e8efa20649b0a40784a1bf606a61f5a2a031834858eaeb084929c758345343e3820de4026893d8c03cb4b005474a06dd937cad580ac93fdf2e071450061642c1052f57b49a55c3445196d7252422,11
588,588,0,1babff6fc64ea170f60333a375606abe911b8343b89d63e692b84ea2c776f788d32a67612f6c917ac4ae2d01deb9e8140efb4864913450eaaa1b424825cc1d89d08d9d55f231ff00d49bb6f835a52bff,11
589,589,0,1babff6fc64ea170f60333a375606abe911b8343b89d63e692b84ea2c776f788d32a67612f6c917ac4ae2d01deb9e8140efb4864913450eaaa1b424825cc1d89d08d9d55f231ff00d49bb6f835a52bff,11
590,590,0,1babff6fc64ea170f60333a375606abe911b8343b89d63e692b84ea2c776f788d32a67612f6c917ac4ae2d01deb9e8140efb4864913450eaaa1b424825cc1d89d08d9d55f231ff00d49bb6f835a52bff,11
591,591,0,84212c404d4935c1090fd2d708ee306ac69b6d96505d762d1f0529e4d2ff8747c8a0050ae5790759886b1555ba040d05a0b36d220949fe0d85b0590e9944982d1c9982301f5138a3805d5ce73d008981,11
592,592,0,8d32ac895ec8e2ad8153416a4b571447691f6c55a8728405a3c070b015842f1908a30890deaca3c7de1d9301a92390cc4203599091e36027d05d98d95531e9626290028423985d540927c52acb469cb7,12
593,593,0,0d31d541e85e45ff08b36a54d317b46351e26af3aa33649c60cb24d095bd52670586f57cfbcb55332fe6f43f080e32c7cb53ab60ed0d6279133e500d8e392e994b0ff6b7d55169605b2e4110eeda2061,12
594,594,0,0d31d541e85e45ff08b36a54d317b46351e26af3aa33649c60cb24d095bd52670586f57cfbcb55332fe6f43f080e32c7cb53ab60ed0d6279133e500d8e392e994b0ff6b7d55169605b2e4110eeda2061,12
595,595,0,0d31d541e85e45ff08b36a54d317b46351e26af3aa33649c60cb24d095bd52670586f57cfbcb55332fe6f43f080e32c7cb53ab60ed0d6279133e500d8e392e994b0ff6b7d55169605b2e4110eeda2061,12
596,596,0,1e21d0e2d405c262afd2ace1307d1562127694b0225a94c04780684f69fda13c01c2a0354c3a8896436cb10a5a39e832dad273a51ea0701931684b63d5911af13e251ebb3dc427f9aa52ef000932a7f1,12
597,597,0,90532e31fb290bd497462334393f871d1a5fc46fbd9d709ca17b7a5aba39a1348e21bd40420456a133140717d6ca2226b8c0869c830b305d483d63209fc61c140d732401d3080bc0f68a9b02e68c2ab0,13
598,598,0,90538d30fb69fed4974e23342c3f8f1409f6e6b7d5369385cb77ad436a06616f8e345767e7af53d30f60ed22cb579f864bae2ef195b5ee002ee01e6fae58a803d0f301b2a854793f1f4ccbebcfb966f6,13
599,599,0,90538d30fb69fed4974e23342c3f8f1409f6e6b7d5369385cb77ad436a06616f8e345767e7af53d30f60ed22cb579f864bae2ef195b5ee002ee01e6fae58a803d0f301b2a854793f1f4ccbebcfb966f6,13
600,600,0,90538d30fb69fed4974e23342c3f8f1409f6e6b7d5369385cb77ad436a06616f8e345767e7af53d30f60ed22cb579f864bae2ef195b5ee002ee01e6fae58a803d0f301b2a854793f1f4ccbebcfb966f6,13
601,601,0,282968225e5008461f221711518ff71d0005c87a509711281a619c92a3d65038d26d0c4363fb7a4528608c70de90fe39740e3d6e24b06945db4d27611fa1585a4bdc08754311d3fe94b264697088c6ac,13
602,602,0,d9c8b397613ed8c7187bcb9a25131a6417d22d95876176d215721f2a6302f49141127f4acd6190cb50ca1b105be23879f9f8af87696785c3a10273a26c6b2117c6fb83351a4099dd04ab122559965cb2,14
603,603,0,d9c8fa9e611c43c718c3cb9a89131a568b747cf40ac230e956da77aa1432681610fbb75dee7409ee8c66c52a77cbef0b22b38adc0314ff0cc3f6e8d24abc2c778cc7f4feb76aa96b34812497c302b7b1,14
604,604,0,d9c8fa9e611c43c718c3cb9a89131a568b747cf40ac230e956da77aa1432681610fbb75dee7409ee8c66c52a77cbef0b22b38adc0314ff0cc3f6e8d24abc2c778cc7f4feb76aa96b34812497c302b7b1,14
605,605,0,d9c8fa9e611c43c718c3cb9a89131a568b747cf40ac230e956da77aa1432681610fbb75dee7409ee8c66c52a77cbef0b22b38adc0314ff0cc3f6e8d24abc2c778cc7f4feb76aa96b34812497c302b7b1,14
606,606,0,af0688aca401ae3ccb4a28983021cccf664d6ccde846e0bd00166a239f5648b7f14d2002612f6e20f57a154893a0181b13a8f3698d1aafd97dd6d834ec8696e5b304c9a2a175d0900e6b341400ca7e17,14
607,607,0,a4b68578170730e302020016d9a2544a30403b7525eb8b05c55d7cd0cc7c2f648503286ce05a3b60c1460cf1bcc6bd6e8e237237b30aed62e00abf31102c66409065107a6d141143904769ee11f14d5a,15
608,608,0,e56508ca641a1cd1cb5b9943f2fa6f97e0343ac7467c170d8f19fc7ee4a3229e0ae24300b94759bae58a426a223eb6b889cab6bc310355a621c42f419bcbc9069811d9559030413440fbdab9c83d6e8a,15
